InvoiceNo,InvoiceDate,CustomerID,Country,ProductCategory,Quantity,UnitPrice
14767,02/04/2023,335.0,U.K.,beauty ,3.0,20.22
8742,01-Dec-2024,821.0,U.S.A,Books,6.0,43.84
16701,19-Apr-2023,393.0,france ,sports,3.0,199.65
7720,01/27/2023,1100.0,INDIA ,apparel,3.0,29.73
24621,2023-02-21,166.0,australia ,SPORTS ,1.0,135.91
17714,27-Mar-2023,593.0,Germany,SPORTS ,2.0,56.42
19871,04/01/2024,626.0,canada,electronics,7.0,92.1
21371,01/08/2024,1003.0,Australia,Apparel,1.0,86.17
7809,24/05/2024,637.0,,ELECTRONICS,1.0,588.37
14018,25/08/2024,1058.0,USA,ELECTRONICS,5.0,70.58
21941,09-Nov-2023,511.0,france ,ELECTRONICS,3.0,366.2
21107,29/05/2023,479.0,United States,ELECTRONICS,1.0,126.17
7470,12/11/2023,971.0,India,SPORTS ,3.0,48.16
8739,2024-01-05,817.0,Canada,sports,2.0,162.58
18482,03/12/2023,570.0,india,SPORTS ,1.0,143.98
23989,07/15/2023,713.0,U.K.,apparel,2.0,83.17
5363,2023-06-17,222.0,UK,Beauty,1.0,52.47
11925,15/10/2023,18.0,India, Books,1.0,19.62
23089,04/10/2024,883.0,Germany,electronics,1.0,452.45
19689,31-Jul-2023,869.0,INDIA ,sports,1.0,183.62
7140,24-Feb-2023,177.0,Canada,Apparel,1.0,37.56
23768,2023-01-11,211.0,australia ,books,4.0,13.27
12315,10/30/2023,994.0,Australia,Apparel,2.0,34.45
6313,13-Jul-2023,1135.0,Australia,Beauty,6.0,85.19
11184,01-Oct-2023,944.0,INDIA ,home & kitchen,2.0,24.9
16304,08-Oct-2023,1129.0,INDIA , Electronics,2.0,314.64
6592,06/03/2024,876.0,usa,Sports,5.0,209.56
23547,2023-11-10,20.0,australia ,Beauty,3.0,22.55
7397,10/25/2023,893.0,canada,sports,3.0,222.96
21702,2023-02-01,531.0,Australia,Home and Kitchen ,3.0,19.35
19560,2024-11-19,14.0,canada,home & kitchen,1.0,188.59
14517,08/01/2024,879.0, USA ,Electronics,1.0,489.89
10234,2023-07-07,1112.0,FRANCE,SPORTS ,2.0,163.84
24295,2023-02-17,298.0,uk,Electronics,2.0,
13988,06/01/2023,523.0,Canada,SPORTS ,4.0,194.21
8021,05/26/2024,736.0,India,apparel,2.0,97.95
14904,08/01/2023,1042.0,Germany,SPORTS ,3.0,146.85
13229,16/04/2023,710.0,canada,apparel,4.0,76.62
14106,05/02/2023,73.0,India,Beauty,1.0,21.67
18914,11/01/2023,641.0,Australia,Books,1.0,32.15
10296,2024-03-25,825.0,Canada,Sports,3.0,134.54
8973,02/09/2023,398.0,canada,Electronics,4.0,180.3
19664,03-Nov-2023,38.0,United Kingdom,home & kitchen,4.0,121.01
9134,2023-06-10,997.0,france ,Home & Kitchen,3.0,194.5
5975,01/02/2023,789.0,Australia,Home & Kitchen,3.0,127.76
12292,23/07/2024,578.0,uk,SPORTS ,6.0,103.7
20586,01-Dec-2023,330.0,FRANCE,home & kitchen,2.0,124.98
22339,05/01/2023,434.0,Germany,beauty ,5.0,36.93
14753,2024-09-21,1177.0,France,home & kitchen,5.0,122.47
18775,25/08/2024,806.0,FRANCE,Electronics,1.0,701.53
10017,07/23/2023,326.0,Germany,sports,4.0,165.36
22603,06/21/2023,592.0,canada,books,3.0,7.69
15875,2024-08-19,433.0,Canada,Books,5.0,21.76
18240,24-Jun-2024,222.0,uk,Beauty,3.0,61.11
23025,11-Jan-2023,1099.0,USA,Beauty,2.0,20.98
22675,10/05/2024,400.0,United States,books,3.0,34.12
16874,25-Mar-2023,111.0,germany,Sports,4.0,195.9
22765,2023-09-11,554.0,australia ,Beauty,3.0,55.14
6934,20-Mar-2023,,germany,Home and Kitchen ,4.0,
9676,2023-12-12,1125.0,australia ,electronics,1.0,195.3
15223,07/31/2024,477.0,india, APPAREL,2.0,75.41
5893,20/12/2023,980.0,India, Books,4.0,31.46
12288,08-Feb-2023,914.0,INDIA ,Sports,1.0,71.88
12907,19/05/2023,667.0,FRANCE,Beauty,3.0,52.7
19552,11/04/2023,141.0,Canada,apparel,2.0,44.32
23851,03/12/2023,803.0,canada, APPAREL,1.0,78.4
12658,08/10/2024,380.0,uk,SPORTS ,4.0,273.09
15107,09-Apr-2023,472.0,UK,Home and Kitchen ,3.0,185.87
23298,12/05/2023,982.0,USA,apparel,3.0,127.07
16363,02/28/2024,258.0,australia ,Books,6.0,30.71
18833,2024-02-27,336.0,france , Books,3.0,28.37
5727,29-May-2024,820.0, Germany,Electronics,3.0,204.5
12215,03/23/2023,463.0, USA ,ELECTRONICS,1.0,55.63
13246,26/01/2024,691.0,INDIA ,Sports,4.0,65.06
23181,2023-10-04,953.0,U.S.A,home & kitchen,5.0,84.43
20877,14/09/2024,1078.0,U.K.,Beauty,3.0,63.04
19200,15-Jun-2023,978.0,canada,sports,3.0,228.6
15746,17-May-2023,914.0,India,SPORTS ,4.0,288.06
22321,04/13/2024,1108.0, USA ,Beauty,5.0,15.48
23650,06/05/2023,305.0,U.K.,Electronics,1.0,167.33
22209,04/01/2023,572.0,Canada, APPAREL,4.0,110.27
12275,2024-06-11,137.0,U.S.A,SPORTS ,3.0,144.46
16594,2023-02-22,961.0,uk,beauty ,1.0,93.72
6390,04/17/2023,,australia ,electronics,4.0,119.02
8565,03-Nov-2023,1091.0,Australia,Beauty,5.0,75.36
14077,24-Aug-2024,315.0,FRANCE,Apparel,3.0,100.85
10430,30-Dec-2023,,Germany,ELECTRONICS,3.0,460.29
23138,2024-06-13,301.0,france ,books,1.0,5.14
21221,06/16/2024,83.0,U.S.A,Apparel,4.0,51.89
19900,02/02/2023,793.0,Canada, Electronics,4.0,505.89
20513,23/10/2023,822.0,canada,Books,1.0,36.16
19562,06/11/2023,681.0,India, Books,3.0,12.48
6869,15/10/2023,333.0,Australia,ELECTRONICS,1.0,461.67
13203,10/22/2023,3.0,Germany,Books,3.0,26.68
5807,11/05/2023,307.0,Australia,apparel,2.0,85.52
9806,2023-11-20,690.0,France,beauty ,1.0,31.65
9460,07/29/2024,856.0,Australia,apparel,4.0,15.78
17261,28/07/2023,15.0, Germany,beauty ,3.0,32.94
24560,23-Aug-2023,944.0,INDIA ,Home and Kitchen ,4.0,114.87
17209,01/01/2024,804.0,United Kingdom,Electronics,3.0,323.97
15427,2024-02-12,1117.0,australia ,beauty ,1.0,0.0
14156,07/03/2023,724.0,canada,books,2.0,37.93
20153,30/08/2024,,India,beauty ,5.0,47.81
9495,2023-08-20,1180.0, USA ,Beauty,4.0,58.23
7633,2024-12-27,183.0,United Kingdom, APPAREL,3.0,117.63
19287,22/12/2024,1054.0,U.K.,sports,5.0,215.01
12833,11/18/2024,997.0,FRANCE,electronics,1.0,294.91
19270,01/18/2024,839.0,UK,beauty ,1.0,47.74
5146,2023-06-26,256.0, Germany, APPAREL,4.0,97.86
7034,2024-09-19,1182.0, Germany,Home & Kitchen,7.0,62.89
6166,28/01/2024,1033.0,Canada,home & kitchen,1.0,89.9
16693,2023-01-05,765.0,france ,beauty ,3.0,18.42
7051,06/19/2023,1166.0,india,beauty ,1.0,7.16
15817,15/12/2023,793.0,Canada,ELECTRONICS,5.0,115.04
17677,07/12/2024,1135.0,,Electronics,4.0,288.34
8431,11-Jan-2024,1015.0,Canada, APPAREL,2.0,35.12
24163,2023-10-18,875.0,Canada,sports,7.0,44.14
12070,2023-08-19,1000.0,australia ,Sports,3.0,154.6
9362,25/03/2023,79.0,Australia,Sports,1.0,27.66
15617,18-Jan-2024,86.0,United States,Home and Kitchen ,2.0,67.3
23156,01/05/2023,994.0,Australia,sports,4.0,145.87
5272,2023-08-02,425.0,Australia,Books,4.0,14.22
17985,2023-07-27,467.0,Canada,SPORTS ,7.0,132.4
13437,27/05/2023,319.0,Germany, APPAREL,1.0,74.13
23417,04/04/2024,369.0,germany,Home and Kitchen ,3.0,140.5
17317,12/03/2023,588.0, Germany,Apparel,2.0,27.56
19233,18/05/2023,82.0, Germany,SPORTS ,1.0,48.73
14006,21/01/2023,691.0,INDIA ,beauty ,3.0,53.79
21423,13/03/2023,709.0,germany,Books,3.0,20.58
8811,2023-07-24,453.0,france ,Beauty,2.0,14.73
18920,2024-02-20,101.0,FRANCE,Home and Kitchen ,3.0,51.19
20776,03-Mar-2023,1041.0,Canada,books,3.0,23.76
14997,2023-11-20,509.0,Germany,home & kitchen,2.0,
9347,2023-01-29,347.0, USA , APPAREL,3.0,44.34
5546,2023-04-28,889.0,india,SPORTS ,2.0,13.12
13503,12/16/2024,962.0,United Kingdom,Beauty,3.0,53.9
16714,2024-04-17,843.0,uk,beauty ,2.0,56.14
20230,24/01/2024,19.0,France,Beauty,2.0,19.53
14324,05/14/2023,1165.0,INDIA ,Books,3.0,21.52
18738,09/14/2024,700.0,France,Electronics,5.0,422.96
20521,09/09/2023,224.0,france ,beauty ,4.0,21.73
12565,01/29/2024,830.0,U.K., Electronics,1.0,107.52
22305,11/14/2023,941.0,INDIA ,Electronics,3.0,330.06
20318,09/04/2023,456.0,Australia,beauty ,3.0,43.06
16780,2023-10-06,105.0,uk, Books,3.0,17.0
11641,01-Jan-2023,909.0,canada,Sports,1.0,
13231,03/01/2024,440.0,australia , Electronics,2.0,167.62
17652,26-May-2023,1048.0,canada, Books,3.0,30.54
7984,19-Oct-2023,356.0,United Kingdom,Books,5.0,37.6
21515,07/13/2023,53.0,United States,Sports,4.0,58.07
18410,05/02/2023,696.0,australia ,home & kitchen,1.0,142.51
7668,30/10/2024,281.0,United Kingdom,SPORTS ,5.0,162.58
14375,03/01/2023,515.0,Canada,beauty ,4.0,60.11
5615,03/25/2023,339.0,Germany,Electronics,3.0,294.75
22851,04/21/2023,133.0,Canada,electronics,3.0,69.6
9498,07/04/2023,656.0, Germany,books,3.0,33.47
23804,01-Dec-2023,539.0,australia ,Books,1.0,18.57
8295,22/08/2024,464.0,France,apparel,2.0,104.59
11738,10/03/2023,1184.0,FRANCE,Home and Kitchen ,4.0,46.21
6501,2024-07-13,502.0,usa,Books,1.0,13.89
14019,03-May-2023,709.0, Germany,books,1.0,23.33
22906,28/02/2024,808.0,France,Beauty,,25.37
24521,17/01/2023,72.0,germany,Sports,4.0,51.49
20024,2023-03-07,35.0,Canada,Books,3.0,20.1
16123,25-Feb-2023,282.0,india,home & kitchen,3.0,131.74
9233,2023-01-10,723.0,Canada,home & kitchen,3.0,76.23
13821,04/23/2024,206.0,australia ,Beauty,2.0,18.04
9431,2024-01-07,,FRANCE, APPAREL,1.0,59.33
17046,2023-09-26,536.0,United Kingdom, Electronics,3.0,384.81
21775,12/21/2023,484.0,Germany,Sports,5.0,160.97
17183,08-Dec-2024,562.0,United Kingdom,ELECTRONICS,,453.08
13593,04/01/2023,1045.0,France,sports,1.0,50.78
9807,06-Apr-2023,42.0,uk,electronics,3.0,341.62
24350,2023-05-30,357.0,France,Sports,1.0,
18850,01/07/2023,,Australia,Home & Kitchen,4.0,107.55
16919,25-Jul-2023,574.0,Canada,Books,2.0,27.45
20897,27/03/2023,239.0,U.K.,books,5.0,37.28
10320,03/16/2024,1035.0,India,Home and Kitchen ,7.0,152.43
12120,01/12/2023,802.0, Germany,ELECTRONICS,2.0,484.68
7422,27/10/2023,145.0,India,sports,4.0,63.82
6751,2023-04-16,853.0,Australia,Books,2.0,7.71
16345,28/05/2023,942.0,U.S.A,Beauty,1.0,19.3
24093,20/09/2023,624.0,Canada,ELECTRONICS,6.0,95.63
17255,08/29/2023,922.0,australia ,books,5.0,9999.99
20665,23/01/2024,856.0,Australia,Apparel,4.0,36.77
5339,12-Mar-2023,809.0,australia ,SPORTS ,3.0,95.97
16856,2024-11-20,495.0,Canada,electronics,6.0,
6342,01/10/2023,1168.0,Germany,Apparel,4.0,44.93
8641,24/06/2023,332.0,India,ELECTRONICS,5.0,208.27
21714,12-Oct-2024,1054.0,U.K.,Sports,5.0,44.97
8005,2023-06-15,323.0,india,beauty ,3.0,89.5
11961,16-Apr-2023,499.0,INDIA ,ELECTRONICS,1.0,234.34
9091,02/25/2023,113.0,germany,Beauty,1.0,61.24
21315,03/14/2024,600.0,USA,Books,2.0,12.44
23707,2024-10-26,400.0, USA ,Books,1.0,47.18
14651,03/24/2023,159.0,United Kingdom,Books,2.0,38.02
13364,24-Oct-2024,646.0,australia , APPAREL,2.0,104.91
24736,10-Sep-2023,221.0,Australia,sports,2.0,179.47
17419,25/07/2024,513.0,UK,Electronics,5.0,138.91
18351,09/04/2024,1179.0,,Home & Kitchen,2.0,56.78
24388,12/24/2023,310.0, Germany,Electronics,4.0,304.39
23024,11/02/2023,832.0,INDIA , Books,2.0,12.84
14131,06/02/2024,952.0,INDIA ,Apparel,6.0,51.17
5061,10-Jun-2024,751.0,germany,Books,1.0,9.39
6241,25-Dec-2023,923.0,France, Books,3.0,13.43
10137,27/10/2023,210.0,france ,Home and Kitchen ,3.0,70.6
7344,03/31/2024,492.0,australia ,beauty ,1.0,57.3
20049,04/03/2024,987.0,U.S.A,electronics,4.0,402.05
7121,2023-07-15,1051.0,INDIA ,sports,5.0,210.26
6525,2023-10-11,637.0,germany,Apparel,3.0,76.62
12618,02/18/2024,524.0,France,Sports,1.0,133.42
5154,2023-10-10,765.0,france ,beauty ,4.0,36.89
19537,2024-03-20,822.0,Canada, Books,2.0,31.28
5482,19-Jan-2023,15.0,Germany,Beauty,7.0,69.69
11123,20-Nov-2023,69.0,India,Home & Kitchen,7.0,202.31
17653,16-Jun-2024,970.0,Germany,Beauty,3.0,83.35
17113,02/26/2023,1085.0,Canada, APPAREL,2.0,110.88
20851,2023-10-12,343.0,Australia,ELECTRONICS,1.0,492.91
6763,06/01/2023,1168.0,Germany,apparel,1.0,53.41
20827,2023-12-09,502.0,United States,books,1.0,13.51
20508,2024-02-18,781.0,France,Home and Kitchen ,1.0,99.34
13943,2024-03-17,77.0, USA ,sports,4.0,29.5
12716,13-Oct-2023,1121.0,Australia, Books,3.0,25.11
9854,13/02/2024,894.0,U.S.A,Apparel,4.0,102.81
7712,15-May-2024,918.0,Germany,electronics,1.0,590.75
22718,2023-01-01,803.0,canada,Beauty,2.0,45.77
16047,2023-09-26,172.0,Canada,apparel,3.0,56.83
11820,21/01/2024,969.0,uk,Books,2.0,7.74
18082,29-Aug-2023,639.0, Germany, Electronics,3.0,353.84
16556,08/04/2023,741.0,australia ,Books,3.0,16.53
24251,2024-07-15,274.0,france ,SPORTS ,6.0,249.2
22771,09/18/2023,1026.0,germany,Home & Kitchen,5.0,25.72
10942,24/09/2023,120.0,United Kingdom, Books,1.0,30.02
8068,2023-02-08,275.0,Canada,Electronics,6.0,90.76
8630,10/03/2024,320.0,Germany,home & kitchen,5.0,32.08
24874,10/10/2023,1193.0,france ,beauty ,1.0,19.06
8029,17-Feb-2023,144.0,usa,books,,25.42
7970,09-Jan-2024,640.0,canada,Sports,4.0,241.73
16665,24/11/2024,25.0,UK,books,7.0,15.12
13647,06/25/2024,1082.0,Canada,Beauty,1.0,20.93
20157,03/25/2024,387.0,FRANCE,Books,3.0,8.4
24514,29/01/2024,262.0,U.K., Electronics,7.0,640.95
9264,05-Jan-2023,265.0,Canada, APPAREL,4.0,56.84
22030,2024-06-12,74.0,Canada,apparel,4.0,27.16
20647,2023-02-11,731.0,Australia,SPORTS ,2.0,125.37
12993,24-Oct-2024,720.0,,electronics,4.0,128.1
23459,26/02/2024,51.0,australia ,sports,4.0,65.03
21726,29-Jan-2023,1114.0,France,SPORTS ,3.0,194.24
13042,2023-03-15,994.0,Australia,Sports,1.0,34.21
20989,08-Nov-2023,878.0,australia ,ELECTRONICS,3.0,96.97
6623,31-Jan-2024,187.0,Australia,Books,3.0,5.27
17876,31-Aug-2024,22.0,canada,apparel,3.0,84.02
12185,2023-01-01,803.0,Canada,apparel,1.0,45.93
10476,06/16/2024,85.0,INDIA ,beauty ,4.0,53.16
21459,05/26/2023,606.0, USA ,apparel,1.0,82.96
13997,25/04/2023,413.0, USA , APPAREL,3.0,108.9
16373,2024-12-01,652.0,UK,Apparel,3.0,91.54
13634,07-Oct-2024,648.0,Germany,Apparel,5.0,67.63
23436,06/16/2024,315.0,France,beauty ,4.0,79.34
23926,10-Feb-2023,1075.0,FRANCE,SPORTS ,7.0,270.89
22686,2024-06-15,167.0,australia , APPAREL,6.0,133.6
6305,18/08/2023,92.0,uk, APPAREL,5.0,96.65
13429,31-Aug-2024,597.0,australia ,Beauty,3.0,54.86
9034,2024-10-21,698.0,Australia,ELECTRONICS,3.0,250.34
7600,2023-09-17,870.0,United Kingdom,Home and Kitchen ,1.0,174.5
17809,07/12/2023,956.0,india, Books,3.0,33.61
7574,01/08/2023,1000.0,australia , APPAREL,2.0,71.65
8187,07/15/2024,638.0,India,Home and Kitchen ,4.0,223.0
24153,2023-07-27,1027.0,Germany,sports,4.0,102.88
9832,12/25/2024,953.0,usa, Books,1.0,31.12
21087,2023-05-14,939.0,australia ,Home and Kitchen ,1.0,35.81
7107,06-Nov-2024,134.0,india,electronics,5.0,379.96
24064,16-Jan-2023,869.0,INDIA ,Books,1.0,33.55
20518,2024-09-10,722.0,india, APPAREL,1.0,98.37
17881,13/05/2023,646.0,Australia, APPAREL,4.0,92.11
22772,2023-11-17,1112.0,FRANCE,Apparel,5.0,97.68
12660,16-Nov-2023,490.0,UK,Books,3.0,32.94
12084,31/03/2024,611.0,INDIA ,Sports,5.0,98.14
18193,08/08/2024,1197.0,Australia,SPORTS ,2.0,194.93
6280,01/04/2024,1024.0,FRANCE,SPORTS ,3.0,80.16
18222,2023-05-12,43.0,india,electronics,1.0,508.43
5805,22/10/2023,1124.0,U.S.A,beauty ,4.0,52.87
19597,06/15/2023,1130.0,FRANCE, Electronics,1.0,263.95
22940,03/22/2023,622.0,Germany,Home & Kitchen,4.0,20.18
16383,04/23/2023,759.0,uk,beauty ,1.0,82.57
9567,2024-07-23,978.0,Canada,SPORTS ,1.0,245.76
10629,21-Apr-2024,22.0,canada,Beauty,5.0,40.54
20359,01/31/2024,286.0,australia ,SPORTS ,3.0,287.0
9842,06/20/2023,406.0,USA,Beauty,4.0,51.0
15113,2024-07-06,641.0,Australia,electronics,3.0,315.97
13706,2023-09-20,1131.0, Germany,SPORTS ,4.0,57.7
22693,23/03/2023,740.0,Germany,beauty ,4.0,13.0
18860,2024-04-11,239.0,U.K.,Home and Kitchen ,4.0,33.45
14107,27-Nov-2023,678.0,Australia,Home and Kitchen ,2.0,67.8
8453,2023-05-26,697.0,U.S.A,apparel,4.0,83.33
7199,15/02/2024,1135.0,australia ,Beauty,1.0,57.19
21033,01-Mar-2023,519.0,U.K.,SPORTS ,3.0,118.7
9426,04/01/2023,1129.0,,sports,3.0,90.68
11151,24/08/2024,164.0,australia , APPAREL,5.0,92.06
19290,12/21/2023,701.0,United Kingdom,Sports,4.0,23.27
22328,2023-05-12,298.0,United Kingdom,Electronics,3.0,198.57
5823,03/05/2023,706.0,U.S.A,home & kitchen,1.0,115.51
20071,2023-06-02,276.0,Germany,apparel,4.0,40.95
13357,18-Apr-2024,616.0,Canada,Beauty,3.0,78.47
17176,27/06/2023,337.0,UK, APPAREL,1.0,79.53
23923,2023-05-09,914.0,india,Sports,3.0,121.45
20150,26/04/2023,899.0,Canada,Books,3.0,20.49
14504,2024-02-19,99.0,Germany,Home & Kitchen,2.0,33.31
24927,05/08/2023,1135.0,australia ,Beauty,6.0,48.07
24404,12/09/2024,1043.0,U.S.A,Books,2.0,39.7
18576,04/27/2024,341.0,Australia,Apparel,1.0,122.28
8055,16/05/2023,668.0,France,Apparel,3.0,50.11
12219,11/23/2024,974.0,canada,Books,4.0,37.02
11723,08-Sep-2023,1127.0,India,sports,1.0,157.13
8301,19-Nov-2023,758.0,U.S.A,beauty ,4.0,42.03
13520,2023-11-08,305.0,U.K.,Electronics,4.0,189.63
21381,13-May-2024,939.0,Australia,home & kitchen,2.0,189.45
15683,09/05/2023,1185.0, Germany,Books,6.0,17.97
19296,01/10/2024,1091.0,australia ,Beauty,4.0,50.49
15999,14/03/2023,821.0, USA , Electronics,3.0,429.69
17601,2024-05-22,869.0,India,books,4.0,23.92
22217,05-Apr-2024,999.0,canada, Electronics,3.0,206.57
16272,29/12/2023,,uk,apparel,2.0,33.69
11431,16-Nov-2023,239.0,U.K., Books,1.0,39.87
12644,2023-09-08,284.0,India,electronics,2.0,105.69
21439,10/17/2024,916.0,France, APPAREL,1.0,42.27
19423,28/02/2023,1047.0,U.S.A,Home and Kitchen ,2.0,95.97
15094,08/21/2023,126.0,Australia,Home and Kitchen ,3.0,103.5
6482,30/03/2023,555.0,canada,SPORTS ,7.0,238.65
9874,07/01/2024,266.0, Germany,ELECTRONICS,4.0,76.01
18088,07/14/2024,474.0,Canada, Electronics,4.0,363.44
21003,28/09/2024,1178.0,Canada,beauty ,2.0,53.77
13039,09/16/2024,917.0,USA,SPORTS ,4.0,193.35
17343,30/01/2024,938.0,USA, APPAREL,1.0,109.65
10798,2023-04-26,645.0,Germany,Beauty,1.0,0.0
16486,11/22/2024,,France,Electronics,1.0,236.27
10233,05-Feb-2024,58.0,usa,SPORTS ,1.0,30.66
11646,2023-07-17,129.0,Canada,Home and Kitchen ,2.0,
20535,16-Sep-2024,369.0, Germany,apparel,2.0,52.71
10491,2024-11-19,116.0,france ,apparel,1.0,86.72
5769,01/08/2023,345.0,australia ,SPORTS ,4.0,173.72
23450,2023-03-27,559.0,FRANCE,books,1.0,42.32
12312,07/19/2023,465.0,usa,sports,1.0,204.42
8860,03/08/2023,131.0,Germany, Books,1.0,19.66
7718,06/19/2023,1011.0,Australia,apparel,2.0,30.03
7080,15-Oct-2023,204.0,Germany, Electronics,1.0,378.75
5952,06-Nov-2023,1198.0,france ,apparel,4.0,68.66
7483,25-May-2023,683.0,usa,home & kitchen,5.0,87.09
14182,02-Aug-2024,570.0,india,SPORTS ,1.0,201.38
6760,02-Aug-2023,219.0,Australia,sports,1.0,205.85
14985,03-Aug-2023,217.0, USA ,Beauty,4.0,10.76
14917,03-Jun-2023,852.0,United States, APPAREL,1.0,90.84
9244,24-Jan-2023,180.0,UK,Books,5.0,32.36
22073,12-Dec-2023,378.0,australia , APPAREL,3.0,84.89
18396,07/31/2024,,FRANCE,books,6.0,24.11
9945,26-Feb-2023,1004.0,FRANCE,Electronics,4.0,77.91
22351,22-Nov-2024,675.0,Australia,electronics,3.0,130.68
10589,2024-04-19,746.0,India,Books,5.0,33.69
21242,05/01/2023,311.0,uk,Home and Kitchen ,5.0,54.26
15396,30-Jun-2024,739.0,UK,SPORTS ,6.0,222.28
24098,04-Nov-2023,353.0,France,SPORTS ,2.0,184.66
9758,06-Apr-2023,65.0,canada,home & kitchen,4.0,42.34
9381,2024-12-21,93.0,Australia,Apparel,3.0,9999.99
18473,2023-08-26,555.0,canada,ELECTRONICS,4.0,467.11
17998,2024-02-23,1152.0,Canada,Sports,1.0,100.37
10300,31-Aug-2023,1109.0,france ,Apparel,3.0,21.93
6991,08/21/2024,422.0,Canada, Electronics,4.0,388.82
17313,2024-01-04,1106.0,india,Electronics,4.0,171.24
17952,09/24/2024,550.0,FRANCE,Home & Kitchen,3.0,183.56
22590,26/04/2024,995.0,germany,Beauty,4.0,71.59
18491,11/15/2023,952.0,india, APPAREL,6.0,30.5
9972,25-Aug-2023,110.0,Australia,beauty ,3.0,32.56
7019,19-Dec-2023,752.0,Canada,beauty ,6.0,57.72
18227,02-Nov-2024,274.0,FRANCE,Beauty,7.0,37.22
11784,02/26/2023,279.0,france ,apparel,4.0,96.54
8601,02-Feb-2023,1082.0,canada,Home and Kitchen ,7.0,163.11
23188,12/02/2023,238.0,canada,home & kitchen,2.0,174.4
13071,10/28/2023,605.0,India,beauty ,5.0,79.07
13578,02/20/2024,440.0,australia ,electronics,4.0,66.67
12974,2023-05-14,814.0,france ,Books,5.0,19.38
15315,07-Jan-2023,38.0,United Kingdom,Home & Kitchen,1.0,91.51
6626,14-Nov-2024,1059.0,United Kingdom,Home & Kitchen,2.0,60.41
21921,11/18/2023,928.0, USA , APPAREL,2.0,100.99
12971,02/06/2023,486.0,Canada,Beauty,0.0,53.24
18225,2024-02-06,159.0,U.K.,books,4.0,28.01
9213,2024-02-15,12.0,France,Beauty,5.0,52.67
11457,01/07/2023,279.0,france ,Apparel,1.0,46.35
14525,12/28/2023,82.0,germany, Books,3.0,20.71
16695,07-Dec-2024,,France,SPORTS ,3.0,223.37
7709,05-May-2023,828.0,canada,Home & Kitchen,1.0,28.33
11515,13/03/2023,552.0,germany,Home & Kitchen,1.0,174.19
9663,2023-10-10,586.0,France,Home & Kitchen,3.0,157.87
6855,15-May-2023,927.0,Germany,electronics,1.0,135.36
8073,2023-05-21,55.0,UK,electronics,2.0,337.8
24257,2024-06-27,1045.0,FRANCE,sports,4.0,251.59
24415,06/06/2023,1200.0,U.S.A,apparel,2.0,66.93
19756,18-May-2023,852.0,usa,Apparel,1.0,10.74
6646,10-Jun-2023,627.0,United Kingdom,SPORTS ,3.0,201.05
8418,30-Dec-2023,629.0,canada,Books,4.0,9.56
8477,2023-02-12,956.0,india,books,1.0,22.72
16054,12/21/2023,934.0,france ,home & kitchen,1.0,63.27
6793,2023-01-06,442.0,FRANCE,home & kitchen,1.0,76.35
18719,07/26/2023,728.0,FRANCE,home & kitchen,5.0,122.82
20115,2023-12-06,813.0,france ,Home & Kitchen,1.0,159.53
8798,30-Jan-2023,741.0,Australia,Books,4.0,22.94
8369,2023-06-19,469.0,canada, Books,3.0,22.34
16560,08-Apr-2024,899.0,canada,apparel,3.0,115.38
12197,12/26/2024,905.0,,Home and Kitchen ,1.0,44.89
16642,28/10/2023,1146.0,australia , APPAREL,4.0,114.78
13796,09/07/2023,971.0,india,sports,3.0,31.75
5127,2023-05-01,874.0,usa, Electronics,2.0,113.02
10960,12/04/2023,391.0,australia ,Electronics,2.0,320.82
18636,06/24/2023,659.0,India,sports,7.0,246.51
20344,2023-01-02,663.0,Canada,ELECTRONICS,1.0,475.05
9452,20-May-2023,19.0,France,Electronics,2.0,152.93
12148,2024-11-29,509.0,Germany,Home & Kitchen,1.0,145.83
5828,04/22/2023,908.0, USA , Books,2.0,39.4
21875,11-Oct-2023,1069.0,Australia,sports,4.0,54.43
22369,03/08/2023,666.0,uk,Home & Kitchen,4.0,60.11
16474,17-Sep-2023,463.0,U.S.A,electronics,2.0,461.73
12784,18/03/2023,98.0,India,Home & Kitchen,3.0,125.38
15381,01/02/2024,,Canada,apparel,1.0,14.53
24988,18/10/2023,,INDIA ,ELECTRONICS,2.0,364.65
7444,16-May-2023,150.0, Germany, APPAREL,1.0,104.01
15542,2023-02-17,928.0,usa,apparel,1.0,18.2
21730,27/05/2023,63.0,United Kingdom,Electronics,1.0,411.67
5815,2023-01-25,57.0,canada,Apparel,2.0,43.1
18000,2023-06-01,434.0,Germany,beauty ,5.0,64.3
16398,03/07/2023,388.0,India,electronics,2.0,199.74
24482,20/04/2024,238.0,canada,Beauty,3.0,73.97
5837,10-Aug-2023,750.0,France,Home & Kitchen,3.0,0.0
19154,08/17/2024,974.0,canada, Books,1.0,24.86
17299,12-Jan-2024,1040.0,U.S.A, Electronics,1.0,180.95
10780,2023-01-13,57.0,Canada, APPAREL,4.0,105.24
7117,07/09/2024,867.0,uk,Apparel,6.0,95.25
5794,29-Jun-2024,775.0, Germany,SPORTS ,1.0,217.52
15148,07-Apr-2023,244.0,Canada,Home & Kitchen,3.0,176.68
11899,29/08/2023,953.0,U.S.A,electronics,3.0,590.26
7675,2023-12-15,920.0,australia ,Electronics,4.0,338.58
21479,06-May-2023,435.0,Canada,Home and Kitchen ,1.0,190.04
20771,11/21/2024,163.0,FRANCE,beauty ,2.0,42.26
